trail_id,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews
10258696,2.5174,1126.538,11.8872,1,loop,2,3,1
10263234,2.4992,51337.946,1825.752,5,point to point,2,3,1
10235731,2.4742,52947.286,3233.928,5,out and back,2,5,2
10491201,2.4115,49245.804,3323.844,5,point to point,1,5,2
10011846,2.2599,51981.682,3944.7216,7,out and back,2,4,1
10272158,2.2578,41199.104,2507.8944,7,out and back,2,5,4
10024751,2.2506,56487.834,4985.9184,7,out and back,2,5,1
10298220,2.2025,159163.726,7503.8712,7,point to point,2,5,1
10034327,2.2,13518.456,936.9552,3,loop,1,4,1
10534859,2.1586,8046.7,516.9408,3,out and back,1,3.5,9
10528939,2.1482,28002.516,1456.944,3,out and back,,5,2
10527572,2.0606,56005.032,3522.8784,5,point to point,2,5,3
10014423,2.02,21726.09,1107.948,5,out and back,2,5,2
10031739,2.003,27358.78,2167.7376,5,loop,2,0,0
10469156,1.9309,15127.796,559.9176,5,point to point,1,5,1
10368934,1.8512,28324.384,1246.9368,5,out and back,1,4,1
10272165,1.7653,20116.75,1536.8016,5,out and back,2,3,1
10484495,1.687,20116.75,762.9144,3,out and back,,5,3
10332059,1.6646,20438.618,981.7608,5,out and back,1,5,1
10352623,1.657,71776.564,4494.8856,5,loop,1,0,0
10338708,1.5884,22369.826,722.9856,5,out and back,2,5,1
10235757,1.4693,17863.674,255.7272,3,out and back,,2,1
10347402,1.3864,21565.156,1347.8256,7,out and back,1,4,1
10541288,0,8851.37,64.9224,1,out and back,3,4.5,75
10000719,39.53,15610.598,343.8144,3,out and back,3,5,669
10235870,33.823,12391.918,221.8944,3,loop,3,4.5,602
10008944,31.7082,6598.294,130.7592,1,loop,3,4.5,575
10026864,31.393,5632.69,184.7088,3,loop,3,4.5,305
10272207,30.4936,14484.06,709.8792,5,out and back,3,5,553
10274625,29.0437,2574.944,60.96,1,out and back,1,4.5,468
10005960,28.6713,14323.126,896.7216,7,out and back,3,5,404
10008262,28.2166,7885.766,179.832,1,loop,4,4.5,284
10028614,28.1776,7242.03,73.7616,1,loop,4,4.5,297
10006635,26.6183,11265.38,220.98,3,loop,3,4.5,433
10026575,26.2857,12713.786,349.9104,3,out and back,2,4,144
10015179,23.4484,25749.44,803.7576,5,out and back,3,5,215
10026574,23.2571,1609.34,17.9832,1,loop,3,4,262
10258643,22.944,5954.558,79.8576,1,loop,2,4.5,263
10261645,21.7384,5632.69,170.9928,1,loop,3,4,227
10278168,20.9158,9656.04,231.9528,3,loop,1,4.5,282
10037263,20.9133,1609.34,30.7848,1,loop,4,4.5,205
10029421,20.3814,7402.964,614.7816,5,out and back,2,5,166
10005429,20.042,1126.538,4.8768,1,loop,4,4.5,174
10041082,19.9735,6115.492,140.8176,3,out and back,2,4.5,62
10026558,19.8985,11748.182,617.8296,3,out and back,2,4.5,222
10259181,19.3937,1287.472,76.8096,3,out and back,3,4.5,212
10006017,19.066,1287.472,16.764,1,loop,4,4.5,174
10277548,18.8214,7885.766,65.8368,1,out and back,1,4.5,131
10284058,18.7537,2896.812,124.968,1,out and back,3,4.5,173
10264161,18.2284,321.868,4.8768,1,out and back,3,4.5,130
10012320,18.1452,8207.634,196.9008,3,loop,2,4.5,193
10026579,17.8542,1126.538,34.7472,1,loop,4,4.5,177
10037264,17.8007,11265.38,33.8328,1,out and back,2,4.5,134
10261649,17.5838,4345.218,54.864,1,loop,3,4.5,160
10029412,17.5417,7081.096,390.7536,3,out and back,2,4.5,178
10112082,17.3983,41360.038,1166.7744,5,point to point,2,5,98
10030528,17.275,50855.144,2105.8632,5,loop,2,5,43
10036188,17.2735,8529.502,36.8808,1,out and back,2,4.5,123
10014707,17.2432,10460.71,117.9576,1,out and back,2,4.5,89
10002682,17.0168,965.604,6.7056,1,loop,4,4.5,142
10111810,15.8842,9012.304,451.7136,3,out and back,3,4.5,190
10034911,15.6641,4023.35,25.908,1,loop,2,4.5,140
10278321,15.5763,3862.416,44.8056,1,out and back,2,4.5,71
10017347,15.5536,5793.624,241.7064,3,loop,3,4,141
10003160,15.5288,12391.918,688.848,5,out and back,3,5,83
10003006,15.058,32830.536,1743.7608,3,loop,2,4.5,73
10026576,14.9658,5471.756,116.7384,1,loop,3,4.5,72
10120707,14.9558,1126.538,7.9248,1,loop,4,4.5,104
10000722,14.8673,30899.328,1238.7072,5,loop,2,5,73
10003083,14.7693,11909.116,551.9928,3,out and back,3,4.5,75
10039034,14.2629,3701.482,24.9936,1,loop,2,4.5,113
10264160,14.08,965.604,79.8576,1,out and back,3,4.5,98
10233520,14.0778,1448.406,76.8096,1,out and back,3,3.5,130
10010116,14.0755,24783.836,590.7024,5,out and back,3,5,71
10289379,13.948,2253.076,67.9704,3,out and back,2,4.5,83
10033839,13.9454,4667.086,38.7096,3,out and back,2,4,86
10041077,13.7565,2896.812,6.7056,1,out and back,2,4.5,79
10274869,13.5819,3218.68,125.8824,1,out and back,1,4.5,92
10120720,13.54,804.67,2.7432,1,out and back,3,4.5,56
10239507,13.3085,1931.208,60.96,1,loop,1,4.5,110
10028275,13.1579,2735.878,60.96,3,loop,2,4,75
10022984,13.086,11426.314,212.7504,3,out and back,2,4.5,78
10294815,12.7486,22047.958,723.9,5,out and back,1,5,74
10024706,12.6721,804.67,16.764,1,loop,2,4,70
10277468,12.4435,5310.822,82.9056,3,loop,1,4.5,95
10026559,11.9682,5149.888,45.72,1,loop,2,4,101
10003149,11.5273,18829.278,571.8048,3,out and back,1,4.5,52
10000751,11.5255,15610.598,622.7064,5,out and back,2,4.5,57
10264041,11.4493,4345.218,103.9368,1,out and back,3,4.5,79
10239598,11.338,13357.522,360.8832,3,loop,2,4,61
10032762,11.2823,160.934,0.9144,1,out and back,4,4.5,21
10271109,11.1405,482.802,10.9728,1,out and back,2,4,35
10258692,10.9249,10299.776,241.7064,1,out and back,3,4.5,42
10036191,10.9114,321.868,0,1,loop,2,3.5,22
10002608,10.9071,4023.35,86.868,1,loop,3,4.5,48
10042956,10.5296,32508.668,458.724,3,out and back,2,4.5,73
10034912,10.4347,1287.472,17.9832,1,out and back,3,4,66
10293180,10.4096,2414.01,79.8576,3,out and back,2,4.5,39
10026561,10.3412,12552.852,41.7576,3,out and back,2,4.5,51
10294209,10.1857,11909.116,822.96,5,out and back,1,4.5,107
10289430,9.9928,4667.086,12.8016,1,out and back,1,4.5,20
10259540,9.9596,19794.882,1621.8408,5,out and back,2,5,41
10033841,9.8307,5632.69,534.924,5,out and back,2,4.5,37
10009180,9.8232,19955.816,837.8952,5,out and back,,5,52
10292449,9.7608,20921.42,1619.7072,7,out and back,1,4.5,38
10035404,9.66,8207.634,415.7472,3,out and back,2,4,45
10258655,9.6424,15449.664,224.9424,1,loop,2,4,64
10255183,9.534,1448.406,35.9664,1,loop,3,4.5,48
10255184,9.5062,4184.284,36.8808,1,loop,2,4.5,27
10028269,9.4736,13357.522,354.7872,3,out and back,3,4,34
10027455,9.4016,27036.912,85.9536,1,point to point,,5,17
10026865,9.3759,5954.558,137.7696,3,out and back,2,4.5,26
10293277,9.311,27036.912,1652.9304,5,out and back,2,5,43
10403502,9.2515,12070.05,209.7024,3,loop,2,4.5,64
10026568,9.1929,5149.888,71.9328,1,loop,2,4,66
10009935,8.974,10460.71,648.9192,3,out and back,1,4,60
10297762,8.8662,2735.878,41.7576,1,loop,3,4.5,22
10277148,8.8643,10138.842,88.6968,1,out and back,2,4,43
10017591,8.8053,9816.974,140.8176,3,loop,,4,64
10031081,8.7951,4828.02,203.9112,1,loop,2,4,34
10289023,8.748,4023.35,84.7344,1,out and back,3,4.5,38
10115314,8.6876,36049.216,1247.8512,5,out and back,1,5,7
10260675,8.6862,65661.072,456.8952,1,point to point,3,5,13
10260702,8.6398,3701.482,620.8776,1,point to point,2,4.5,22
10032777,8.6159,17541.806,172.8216,3,loop,1,4.5,21
10294083,8.5475,7081.096,302.9712,3,out and back,1,4.5,32
10297405,8.5216,3379.614,190.8048,3,out and back,2,4.5,49
10293385,8.4187,41038.17,1834.896,5,loop,1,5,18
10241545,8.3923,24944.77,222.8088,1,point to point,2,5,21
10029730,8.372,21565.156,1161.8976,5,loop,,4.5,18
10036922,8.2872,7081.096,55.7784,3,out and back,2,4,44
10261643,8.1965,5310.822,46.9392,1,point to point,2,4.5,21
10259176,8.1875,14966.862,474.8784,3,out and back,1,4.5,33
10261656,8.1685,321.868,6.7056,1,loop,3,4.5,25
10349967,8.0611,18507.41,1117.7016,5,out and back,3,5,33
10004763,8.0594,7563.898,41.7576,1,out and back,2,4,24
10287095,8.0422,6276.426,138.9888,1,loop,3,4.5,29
10038303,8.0027,4988.954,327.9648,3,loop,1,4.5,23
10011254,7.986,14001.258,229.8192,3,loop,3,4.5,35
10306012,7.9383,14323.126,282.8544,3,loop,2,4.5,14
10233676,7.8442,32669.602,1609.9536,5,out and back,1,5,13
10001284,7.8384,6598.294,175.8696,1,out and back,2,4,46
10039529,7.8347,0,0,1,out and back,,4,19
10013052,7.823,27197.846,1176.8328,5,point to point,2,4.5,19
10294294,7.7938,61959.59,638.8608,3,point to point,2,5,9
10039770,7.7066,27358.78,251.7648,3,out and back,2,4.5,18
10235847,7.5664,36210.15,1734.9216,5,loop,,5,16
10037258,7.5495,1609.34,41.7576,1,out and back,2,3.5,26
10028261,7.5373,3701.482,205.74,3,out and back,1,3.5,45
10336781,7.3761,13679.39,384.9624,3,out and back,2,4.5,36
10341082,7.3096,6920.162,881.7864,5,out and back,3,4.5,24
10039521,7.2937,45544.322,833.9328,5,loop,2,4.5,13
10289682,7.2364,3701.482,146.9136,1,out and back,4,4,19
10007017,7.229,18024.608,1071.9816,5,loop,1,4.5,33
10026570,7.1964,5954.558,82.9056,1,loop,3,4,30
10039035,7.1233,108630.45,1753.8192,7,point to point,2,5,14
10426289,7.103,3218.68,85.9536,1,out and back,2,4.5,36
10259213,7.0908,23979.166,434.9496,3,out and back,3,4.5,17
10028258,7.064,2092.142,16.764,1,out and back,1,4,8
10293189,7.0493,34278.942,1043.94,7,point to point,2,4.5,16
10026572,6.9346,11909.116,379.7808,3,out and back,1,4.5,26
10038304,6.9213,5632.69,45.72,3,out and back,1,4.5,18
10357712,6.8749,16093.4,774.8016,3,loop,2,5,30
10291988,6.8141,482.802,5.7912,1,out and back,2,4,30
10026573,6.731,804.67,31.6992,1,out and back,2,4,26
10346638,6.5869,20921.42,826.9224,5,out and back,2,5,29
10039515,6.55,8690.436,247.8024,3,out and back,2,4,13
10261650,6.544,160.934,5.7912,1,out and back,2,3.5,42
10291206,6.5017,12713.786,218.8464,1,loop,2,4,6
10330099,6.438,14162.192,106.9848,3,loop,2,4.5,13
10272157,6.2725,12874.72,498.9576,3,out and back,2,4.5,17
10405509,6.2261,2574.944,78.9432,1,out and back,3,4,23
10268855,6.1857,10460.71,422.7576,3,out and back,2,4.5,24
10120722,6.1609,27197.846,534.924,5,loop,2,4.5,5
10340707,6.1602,7402.964,121.92,1,loop,2,4.5,18
10259171,6.1324,52947.286,1098.804,3,out and back,1,4,7
10041075,6.1193,21404.222,315.7728,3,point to point,2,4.5,16
10275883,6.0553,5149.888,143.8656,1,out and back,3,4.5,18
10259160,6.0359,21887.024,326.7456,5,point to point,1,4.5,6
10302331,6.0022,13840.324,73.7616,3,loop,2,4,16
10346251,5.999,12230.984,389.8392,3,loop,2,5,18
10259195,5.9829,10782.578,262.7376,3,loop,2,4.5,19
10037996,5.9169,321.868,1.8288,1,loop,,4.5,8
10035403,5.8412,1448.406,46.9392,3,out and back,2,3.5,19
10028278,5.7362,1126.538,4.8768,1,loop,2,3.5,12
10272434,5.7127,17863.674,876.9096,3,point to point,2,4.5,12
10036192,5.5821,62281.458,623.9256,1,point to point,2,5,14
10003305,5.5147,32186.8,436.7784,5,point to point,1,4,18
10011667,5.4605,11748.182,271.8816,3,out and back,1,3.5,22
10268856,5.3819,11748.182,528.828,5,out and back,2,4.5,18
10030535,5.3558,28324.384,966.8256,3,point to point,2,4.5,10
10031080,5.2974,20760.486,641.9088,3,point to point,2,5,7
10003432,5.2748,17702.74,297.7896,3,loop,2,4,16
10293007,5.169,2574.944,49.9872,3,loop,2,4.5,18
10018504,5.0758,200201.896,2373.7824,1,point to point,2,4.5,16
10006242,5.0648,10943.512,424.8912,5,out and back,3,4.5,321
10235797,5.0248,38624.16,421.8432,5,point to point,1,4,9
10010076,5.0165,10460.71,47.8536,1,out and back,,4,16
10034914,4.9369,32669.602,332.8416,1,point to point,2,4,13
10235709,4.7794,27519.714,593.7504,5,point to point,1,5,4
10042943,4.7629,1770.274,19.812,1,loop,4,4.5,4
10041079,4.7123,13196.588,108.8136,3,out and back,2,5,4
10000759,4.6973,11104.446,227.9904,1,out and back,,4,9
10000049,4.6573,11104.446,608.9904,5,out and back,2,4.5,10
10258649,4.6443,7081.096,113.9952,3,loop,2,3.5,11
10302330,4.5644,7563.898,45.72,3,loop,2,4,6
10331260,4.5483,5793.624,75.8952,3,loop,3,4.5,12
10034913,4.5332,5632.69,61.8744,3,loop,2,3.5,26
10405033,4.5071,16254.334,437.9976,3,out and back,1,4.5,6
10259164,4.5017,50372.342,946.7088,5,out and back,1,5,4
10259202,4.4565,29450.922,1255.776,7,out and back,1,5,9
10038005,4.4034,41681.906,1776.984,5,out and back,1,5,6
10259093,4.3765,51498.88,739.7496,3,loop,3,4.5,5
10111226,4.3744,30899.328,611.7336,3,point to point,2,5,5
10471906,4.3297,7402.964,143.8656,1,out and back,3,4.5,6
10426291,4.3197,5310.822,98.7552,1,loop,2,4,10
10258684,4.2972,7402.964,194.7672,1,out and back,1,4.5,3
10463643,4.2811,16576.202,493.776,3,out and back,2,4.5,7
10037998,4.2337,965.604,116.7384,1,out and back,4,4,132
10111255,4.2292,54073.824,653.796,3,out and back,2,5,3
10016119,4.2025,36049.216,1292.9616,7,out and back,1,4.5,5
10341017,4.1831,4023.35,41.7576,1,out and back,1,4.5,7
10315068,4.0603,34278.942,1315.8216,5,point to point,2,4.5,11
10292089,4.0583,643.736,2.7432,1,loop,2,4,5
10492355,4.0562,12713.786,933.9072,5,out and back,,5,8
10288969,4.0204,32347.734,1291.7424,7,point to point,2,5,4
10259174,4.0077,31382.13,317.9064,3,out and back,1,3.5,9
10026860,3.9798,31864.932,639.7752,3,point to point,2,4.5,4
10042942,3.9603,7563.898,379.7808,3,loop,,4.5,8
10009936,3.8682,25266.638,432.816,3,point to point,1,4,9
10013552,3.8577,50211.408,1498.7016,5,loop,1,4,1
10032780,3.8337,89318.37,1229.868,3,point to point,2,5,3
10029736,3.8243,24944.77,744.9312,3,point to point,2,3.5,13
10301042,3.8134,9173.238,237.744,3,loop,2,4.5,4
10259198,3.7866,14644.994,479.7552,3,out and back,2,4.5,11
10351377,3.7436,21243.288,1462.7352,5,point to point,2,4.5,7
10035688,3.6914,8529.502,202.9968,3,out and back,2,4,3
10012767,3.5365,15771.532,966.8256,5,out and back,1,4.5,7
10259193,3.5339,17219.938,209.7024,3,point to point,1,4,5
10004293,3.4885,32669.602,763.8288,5,point to point,2,4.5,7
10010511,3.473,22369.826,210.9216,3,point to point,1,3.5,16
10259197,3.4277,25749.44,663.8544,3,out and back,1,4,10
10258761,3.3495,21565.156,325.8312,3,point to point,2,3.5,3
10259175,3.3391,12874.72,156.972,3,out and back,1,4,5
10485199,3.3309,29129.054,1073.8104,7,out and back,2,5,4
10332867,3.3151,37336.688,1118.9208,5,point to point,2,4.5,6
10235715,3.1959,44256.85,579.7296,3,loop,2,3,1
10467172,3.1841,14323.126,273.7104,3,loop,,5,7
10023962,3.1817,20438.618,277.9776,1,point to point,2,3.5,3
10494956,3.1659,9012.304,167.9448,3,point to point,2,4.5,10
10426293,3.1565,15771.532,193.8528,3,out and back,2,5,7
10041085,3.1326,23335.43,916.8384,5,out and back,2,4.5,5
10004827,3.1314,50533.276,600.7608,3,loop,2,4,4
10498105,3.0873,14805.928,1564.8432,7,out and back,,4,7
10041994,3.0819,12713.786,343.8144,3,out and back,2,2.5,3
10539983,3.0559,90605.842,3380.8416,7,loop,2,4.5,8
10259158,3.0337,5471.756,213.9696,3,out and back,1,3,6
10031076,3.0057,10943.512,422.7576,3,loop,2,5,1
10039555,2.9769,40233.5,939.6984,3,point to point,2,4,5
10479176,2.9442,30094.658,1155.8016,5,out and back,2,4.5,6
10006439,2.8256,55039.428,768.7056,5,out and back,2,4,2
10020579,2.8222,11104.446,182.88,3,out and back,1,3.5,3
10235734,2.8179,643.736,2.7432,1,loop,2,5,2
10405729,2.7105,233998.036,3375.9648,5,point to point,2,3.5,6
10265481,2.696,47958.332,84.7344,3,out and back,1,5,2
10344521,2.6842,69684.422,2160.7272,5,point to point,1,4.5,3
10403960,2.634,12713.786,105.7656,3,out and back,1,4.5,4
10010569,2.6078,30094.658,1270.7112,3,out and back,2,5,2
10259172,2.5466,30255.592,1295.7048,5,point to point,2,4.5,3
10001894,2.5447,40555.368,2051.9136,5,out and back,1,4,2
10258933,2.4569,2896.812,21.9456,1,out and back,2,3.5,2
10327580,2.3904,17059.004,145.9992,1,point to point,2,5,2
10348627,2.3864,34278.942,360.8832,3,loop,2,4.5,2
10422409,2.3642,26232.242,454.7616,3,point to point,2,4,4
10259156,2.3366,12713.786,66.7512,3,loop,1,4.5,2
10011986,2.3052,25266.638,239.8776,3,loop,2,5,2
10407695,2.2643,9173.238,157.8864,1,out and back,2,4,3
10005669,2.2477,34278.942,1055.8272,7,out and back,1,4,1
10259212,2.2398,79662.33,1036.9296,3,loop,2,0,0
10353479,2.2164,1448.406,2.7432,1,out and back,1,2.5,2
10259196,2.2157,18990.212,331.9272,3,out and back,2,3.5,6
10258656,2.2065,11426.314,176.784,3,out and back,2,4,2
10370293,2.167,51498.88,1911.7056,3,point to point,1,5,1
10026571,2.161,96238.532,1700.784,5,loop,1,5,1
10259210,2.1384,79501.396,912.876,5,point to point,1,5,1
10041078,2.1252,29129.054,685.8,3,point to point,1,4.5,2
10258762,2.1197,21082.354,337.7184,3,out and back,2,3.5,5
10258931,2.1013,20599.552,866.8512,5,out and back,1,5,1
10370110,2.095,17380.872,340.7664,3,out and back,2,4.5,5
10405628,2.0877,14805.928,374.904,3,out and back,2,5,2
10271541,2.0271,110561.658,2622.804,7,loop,3,0,0
10259214,2.0181,40877.236,444.7032,5,loop,1,0,0
10004705,1.9416,8207.634,111.8616,3,out and back,2,4,1
10007519,1.9388,20921.42,339.852,3,out and back,1,4,1
10485241,1.9095,5310.822,28.956,1,loop,1,5,3
10259162,1.864,54234.758,889.7112,5,point to point,1,4.5,2
10014860,1.8622,25427.572,710.7936,3,out and back,2,0,0
10259199,1.8298,65982.94,2793.7968,7,point to point,1,0,0
10294494,1.8287,25266.638,575.7672,5,out and back,1,4,1
10244338,1.798,12391.918,114.9096,3,out and back,1,5,1
10494972,1.7798,6920.162,95.7072,1,point to point,1,3.5,4
10016254,1.7579,13196.588,117.9576,3,out and back,1,2.5,4
10008932,1.7201,19955.816,1048.8168,5,out and back,2,3,2
10263428,1.6963,32347.734,642.8232,3,loop,2,0,0
10239491,1.6585,5954.558,310.896,3,out and back,2,1,1
10297992,1.6558,64695.468,1030.8336,3,out and back,1,5,1
10013159,1.62,60511.184,0,5,out and back,3,3,1
10467170,1.6137,8207.634,200.8632,1,out and back,,4,2
10259170,1.6057,33957.074,909.828,5,loop,1,0,0
10000266,1.5498,22369.826,710.7936,3,out and back,,3,1
10494968,1.5371,16898.07,89.916,3,loop,,4.5,2
10259159,1.4991,7563.898,47.8536,1,out and back,1,0,0
10311293,1.497,94629.192,968.9592,5,point to point,2,0,0
10011074,1.4554,18507.41,476.7072,3,out and back,2,0,0
10348039,1.4244,49728.606,1047.9024,7,point to point,1,5,1
10001312,1.422,36049.216,716.8896,5,out and back,2,3,1
10305973,1.3945,97847.872,986.9424,5,point to point,1,0,0
10263431,1.3831,38302.292,1021.9944,3,out and back,2,0,0
10467163,1.3422,4988.954,181.9656,1,out and back,,5,2
10011061,1.3374,45866.19,434.9496,3,out and back,2,0,0
10011118,1.321,47797.398,1488.948,5,out and back,2,0,0
10462770,1.2936,13035.654,26.8224,3,point to point,1,2.5,3
10032756,1.221,5632.69,50.9016,3,out and back,2,4,1
10540286,1.1983,21243.288,859.8408,5,out and back,,3,4
10523189,1.0954,47153.662,495.9096,5,out and back,2,5,1
10259203,1.0558,38624.16,1134.7704,5,point to point,1,0,0
10467160,1.0018,25105.704,824.7888,3,loop,,4,2
10485144,0.9553,53430.088,1787.9568,5,out and back,,0,0
10477344,0.8636,8851.37,397.764,3,point to point,2,4,1
10477339,0.8346,23657.298,492.8616,3,point to point,2,4,1
10467167,0.8276,54073.824,1437.7416,3,out and back,,5,1
10477347,0.6075,19633.948,256.9464,3,point to point,2,0,0
10483557,0.6053,43452.18,357.8352,5,point to point,1,5,1
10292442,0.5018,1126.538,6.7056,1,out and back,2,2.5,2
10470387,0.4038,19955.816,591.9216,3,point to point,1,4.5,6
10010442,25.6723,4828.02,209.7024,3,loop,3,4.5,473
10266617,11.3437,15288.73,196.9008,1,out and back,3,4.5,57
10009483,10.4307,4023.35,94.7928,3,out and back,3,4.5,74
10405832,9.9452,2092.142,24.9936,1,loop,2,4,103
10012920,9.7011,1931.208,25.908,3,out and back,2,4,97
10006503,9.0037,20760.486,905.8656,7,out and back,2,4.5,51
10013868,8.9927,1609.34,37.7952,1,out and back,3,3.5,79
10176129,8.9254,16576.202,130.7592,3,out and back,3,4,43
10005198,8.2721,1931.208,13.716,3,loop,,4,38
10014100,7.7635,2735.878,130.7592,3,out and back,2,4.5,41
10004712,7.5378,1770.274,48.768,1,loop,2,4,44
10244237,6.8231,10943.512,496.824,5,out and back,1,4.5,21
10013779,6.4719,15932.466,590.7024,5,out and back,,5,5
10007409,6.0764,10138.842,323.6976,3,out and back,2,4,18
10017468,5.9893,58097.174,2219.8584,7,out and back,2,4.5,10
10398366,5.4985,3540.548,67.9704,1,out and back,3,4,31
10036445,5.2617,18990.212,621.792,5,out and back,3,4.5,12
10405833,4.9939,2574.944,136.8552,1,out and back,2,4.5,15
10027184,4.8834,25266.638,1118.9208,7,point to point,2,5,4
10006534,4.714,27841.582,1143,5,out and back,,4.5,5
10028927,4.6305,6115.492,166.7256,1,out and back,2,4.5,12
10259012,4.4428,22369.826,1045.7688,5,out and back,2,5,9
10011933,4.2363,29289.988,420.9288,5,out and back,,4.5,3
10027795,4.2168,15127.796,57.912,7,out and back,,4,7
10396524,3.8197,4184.284,85.9536,3,out and back,2,4.5,6
10393193,3.4816,965.604,18.8976,1,loop,3,4,10
10001208,3.4523,21082.354,937.8696,5,out and back,,4,3
10427569,3.2575,19955.816,719.9376,7,out and back,2,5,5
10006161,3.1747,19473.014,368.808,3,out and back,1,0,0
10235923,3.0204,23979.166,471.8304,3,out and back,1,4.5,5
10038551,2.7717,643.736,11.8872,1,loop,3,4,144
